DateID;AreaID;dwelling_type_id;kwh_per_acc
20239;1024;1;172.8
20239;1002;1;173.2
20239;1018;1;174.7
20239;1016;1;174.9
20239;1019;1;176.3
20239;1023;1;176.5
20239;1025;1;179.3
20239;1012;1;180.9
20239;1011;1;181.3
20239;1014;1;183.6
20239;1006;1;190.2
20239;1028;1;192.1
20239;1027;1;205
20239;1026;1;209.2
20239;1029;1;216.6
20239;1003;1;256.9
20239;1032;2;282
20239;1030;2;416.5
20239;1034;2;511.9
20239;1003;2;516.5
20239;1008;2;534.7
20239;1036;2;537.3
20239;1002;2;541.7
20239;1033;2;543.7
20239;1006;2;546
20239;1010;2;570.5
20239;1011;2;576.9
20239;1027;2;582.4
20239;1016;2;587.9
20239;1023;2;601.1
20239;1009;2;603
20239;1015;2;609.8
20239;1021;2;611
20239;1007;2;611.7
20239;1001;2;611.8
20239;1037;2;612.6
20239;1031;2;613.8
20239;1035;2;619.4
20239;1020;2;621.7
20239;1019;2;626.6
20239;1014;2;629.1
20239;1018;2;636.5
20239;1038;2;649.8
20239;1012;2;669.7
20239;1029;2;677.6
20239;1024;2;687.1
20239;1022;2;693
20239;1026;2;707.9
20239;1017;2;725.4
20239;1028;2;731.3
20239;1040;2;737.6
20239;1039;2;742.3
20239;1005;2;745.3
20239;1004;2;775.1
20239;1013;2;784.8
20239;1041;3;790.8
20239;1025;2;793.6
20239;1039;3;834.7
20239;1042;2;905.1
20239;1017;3;920
20239;1001;3;948.1
20239;1035;3;967.4
20239;1016;3;991.5
20239;1043;2;995.8
20239;1008;3;1007.5
20239;1005;3;1042.6
20239;1036;3;1044.8
20239;1011;3;1047.8
20239;1015;3;1055.8
20239;1021;3;1057.5
20239;1007;3;1075.9
20239;1002;3;1076.7
20239;1012;3;1083
20239;1033;3;1108.6
20239;1027;3;1133.1
20239;1014;3;1138.3
20239;1045;2;1146.5
20239;1034;3;1147
20239;1018;3;1169
20239;1047;2;1172.6
20239;1019;3;1175.4
20239;1023;3;1177.6
20239;1046;2;1212
20239;1003;3;1232.3
20239;1037;3;1234.5
20239;1024;3;1265.3
20239;1025;3;1267.5
20239;1006;3;1275.6
20239;1031;3;1275.9
20239;1009;3;1300.8
20239;1004;3;1350.5
20239;1029;3;1376.1
20239;1044;3;1421.8
20239;1028;3;1482.6
20239;1042;3;1533.6
20239;1022;3;1595.2
20239;1013;3;1598.4
20239;1040;3;1664.1
20239;1032;3;1796.3
20239;1047;3;1829.1
20239;1026;3;1847.1
20239;1010;3;2320.8
20239;1038;3;2458
20239;1043;3;3746
20239;1046;3;4467.5
96367;1009;1;143
96367;1004;1;146.6
96367;1005;1;148.9
96367;1010;1;149.4
96367;1007;1;151.8
96367;1001;1;153.1
96367;1020;1;153.4
96367;1037;1;159.4
96367;1031;1;161.4
96367;1022;1;162.8
96367;1018;1;163.5
96367;1013;1;164.2
96367;1006;1;164.6
96367;1017;1;166
96367;1023;1;166.1
96367;1044;1;168.1
96367;1011;1;168.5
96367;1012;1;170
96367;1008;1;170.8
96367;1019;1;171.1
96367;1024;1;175.2
96367;1016;1;176
96367;1015;1;176.7
96367;1025;1;176.7
96367;1026;1;184.3
96367;1002;1;184.4
96367;1029;1;187.3
96367;1027;1;187.5
96367;1003;1;188.8
96367;1014;1;191.9
96367;1021;1;198.9
96367;1028;1;199
96367;1032;2;297.5
96367;1030;2;393.4
96367;1002;2;478.4
96367;1034;2;492.4
96367;1036;2;503.3
96367;1033;2;521.3
96367;1003;2;525
96367;1006;2;533.5
96367;1008;2;535.7
96367;1027;2;538.8
96367;1011;2;550.9
96367;1007;2;552.9
96367;1010;2;558.7
96367;1023;2;574.5
96367;1031;2;582.2
96367;1016;2;585.1
96367;1021;2;591.4
96367;1020;2;596.2
96367;1015;2;597.7
96367;1019;2;602.5
96367;1018;2;603.3
96367;1001;2;605.7
96367;1037;2;609.2
96367;1024;2;615.6
96367;1009;2;616.3
96367;1014;2;635.6
96367;1029;2;639.6
96367;1012;2;652.7
96367;1022;2;665.5
96367;1017;2;670.1
96367;1028;2;683
96367;1026;2;685.4
96367;1005;2;689.4
96367;1038;2;700.3
96367;1040;2;700.5
96367;1041;3;710.9
96367;1004;2;750.3
96367;1013;2;754.2
96367;1025;2;761.7
96367;1039;2;765
96367;1035;3;869.7
96367;1039;3;904
96367;1017;3;909.2
96367;1008;3;927.3
96367;1042;2;947.3
96367;1016;3;951.9
96367;1001;3;954.1
96367;1005;3;954.9
96367;1034;3;970
96367;1043;2;980.8
96367;1036;3;996.4
96367;1021;3;1003.5
96367;1033;3;1008.9
96367;1007;3;1012.4
96367;1015;3;1021.7
96367;1002;3;1054.5
96367;1012;3;1062.8
96367;1045;2;1092
96367;1047;2;1095.2
96367;1014;3;1097.1
96367;1018;3;1100.7
96367;1011;3;1105.4
96367;1019;3;1108.9
96367;1027;3;1115.4
96367;1046;2;1139.7
96367;1003;3;1176.3
96367;1023;3;1178.8
96367;1006;3;1204.4
96367;1031;3;1204.7
96367;1029;3;1230.3
96367;1037;3;1243.6
96367;1024;3;1254.1
96367;1025;3;1266.9
96367;1044;3;1277.7
96367;1004;3;1308.2
96367;1009;3;1339.4
96367;1028;3;1387.8
96367;1022;3;1487.1
96367;1032;3;1515.8
96367;1042;3;1538.8
96367;1013;3;1554.5
96367;1040;3;1622.2
96367;1026;3;1694.1
96367;1047;3;1795
96367;1010;3;2068.7
96367;1038;3;2575.5
96367;1043;3;3725.5
96367;1046;3;4231.9
26265;1007;1;141.2
26265;1009;1;146.2
26265;1001;1;146.9
26265;1031;1;153.5
26265;1004;1;157.3
26265;1005;1;158.8
26265;1037;1;162.2
26265;1010;1;162.2
26265;1021;1;164.3
26265;1022;1;168
26265;1011;1;168.1
26265;1044;1;168.2
26265;1018;1;169.8
26265;1017;1;170.2
26265;1019;1;170.5
26265;1013;1;172.5
26265;1006;1;172.7
26265;1014;1;174.7
26265;1015;1;176.5
26265;1023;1;176.9
26265;1016;1;178.6
26265;1012;1;179.5
26265;1002;1;180.3
26265;1020;1;182
26265;1025;1;186.5
26265;1008;1;187.4
26265;1024;1;189.4
26265;1003;1;190.6
26265;1026;1;202.6
26265;1027;1;206.6
26265;1028;1;209.5
26265;1029;1;214.5
26265;1032;2;338.1
26265;1030;2;418
26265;1002;2;479.2
26265;1034;2;504.7
26265;1033;2;536.9
26265;1003;2;539.6
26265;1006;2;541.6
26265;1010;2;564
26265;1037;2;569.5
26265;1008;2;569.7
26265;1007;2;581.8
26265;1031;2;587.1
26265;1011;2;588.2
26265;1014;2;588.4
26265;1023;2;589.9
26265;1009;2;591.8
26265;1019;2;598.9
26265;1016;2;601
26265;1020;2;608.4
26265;1021;2;608.4
26265;1001;2;610.1
26265;1018;2;611.7
26265;1027;2;612.1
26265;1015;2;614.9
26265;1022;2;618.8
26265;1024;2;634.8
26265;1029;2;637.6
26265;1036;2;657
26265;1038;2;672.1
26265;1017;2;684.5
26265;1012;2;684.7
26265;1040;2;701.8
26265;1004;2;703.9
26265;1041;3;708
26265;1028;2;708
26265;1005;2;711.5
26265;1026;2;727
26265;1013;2;747.8
26265;1025;2;770.7
26265;1039;2;775.4
26265;1035;2;853.7
26265;1043;2;887.4
26265;1042;2;911.5
26265;1017;3;916.8
26265;1001;3;940.8
26265;1046;2;953.2
26265;1036;3;962.2
26265;1034;3;968.6
26265;1039;3;976
26265;1008;3;988.8
26265;1005;3;1000.3
26265;1016;3;1002.4
26265;1021;3;1019.2
26265;1011;3;1036.3
26265;1045;2;1037.1
26265;1015;3;1059.2
26265;1035;3;1059.8
26265;1033;3;1066.4
26265;1047;2;1069.3
26265;1002;3;1070.5
26265;1007;3;1085.9
26265;1014;3;1086.3
26265;1012;3;1107.2
26265;1027;3;1144.9
26265;1019;3;1148.9
26265;1018;3;1153.9
26265;1006;3;1169.4
26265;1023;3;1190.1
26265;1037;3;1191.6
26265;1031;3;1194
26265;1003;3;1228.5
26265;1024;3;1262.3
26265;1029;3;1270.8
26265;1025;3;1331.9
26265;1009;3;1353.3
26265;1004;3;1399.5
26265;1044;3;1412.1
26265;1010;3;1446.7
26265;1022;3;1450.3
26265;1028;3;1501.2
26265;1013;3;1550.9
26265;1042;3;1575.4
26265;1040;3;1609.7
26265;1032;3;1639.5
26265;1047;3;1749.1
26265;1026;3;1774.8
26265;1038;3;2320.3
26265;1043;3;3455.6
26265;1046;3;3706.3
14322;1044;2;17.3
14322;1004;1;134.4
14322;1005;1;137.3
14322;1009;1;141
14322;1001;1;141
14322;1007;1;145.3
14322;1031;1;148.2
14322;1018;1;152
14322;1003;1;158.1
14322;1019;1;158.6
14322;1006;1;159.9
14322;1013;1;160.2
14322;1010;1;160.4
14322;1022;1;163.3
14322;1020;1;164.1
14322;1002;1;164.1
14322;1016;1;164.3
14322;1044;1;164.3
14322;1017;1;164.5
14322;1023;1;166.4
14322;1015;1;166.6
14322;1021;1;168.7
14322;1024;1;170.5
14322;1011;1;171.3
14322;1025;1;171.3
14322;1008;1;172.2
14322;1012;1;174.3
14322;1014;1;177.1
14322;1037;1;179
14322;1026;1;179.6
14322;1027;1;181
14322;1029;1;182.7
14322;1028;1;214.8
14322;1032;2;318.1
14322;1030;2;402.6
14322;1002;2;409.1
14322;1008;2;412.8
14322;1003;2;437
14322;1035;2;459.2
14322;1034;2;465.1
14322;1006;2;466.3
14322;1016;2;492.8
14322;1009;2;498.8
14322;1010;2;499.2
14322;1027;2;501.6
14322;1015;2;512.2
14322;1001;2;531
14322;1031;2;534.1
14322;1023;2;535.9
14322;1033;2;536.8
14322;1021;2;541.5
14322;1020;2;542.9
14322;1019;2;549.9
14322;1014;2;552.2
14322;1037;2;554.4
14322;1007;2;554.7
14322;1018;2;559.2
14322;1036;2;561.5
14322;1038;2;567.6
14322;1029;2;569.4
14322;1011;2;572.4
14322;1026;2;580
14322;1024;2;588.6
14322;1012;2;597.2
14322;1028;2;618.4
14322;1039;2;619.5
14322;1005;2;633.8
14322;1022;2;637.6
14322;1017;2;646.6
14322;1040;2;661.7
14322;1025;2;677.6
14322;1004;2;678.5
14322;1013;2;684.1
14322;1041;3;698.3
14322;1042;2;776
14322;1008;3;804.6
14322;1035;3;809.5
14322;1017;3;845.3
14322;1001;3;851.8
14322;1016;3;870.9
14322;1043;2;900.5
14322;1007;3;902
14322;1034;3;931.6
14322;1036;3;933
14322;1005;3;938.2
14322;1027;3;945.2
14322;1011;3;946.4
14322;1015;3;962.7
14322;1021;3;970.8
14322;1012;3;1001.1
14322;1047;2;1022
14322;1014;3;1042.6
14322;1002;3;1046.5
14322;1044;3;1047.2
14322;1045;2;1059.1
14322;1023;3;1059.3
14322;1019;3;1077.4
14322;1018;3;1078.8
14322;1033;3;1090
14322;1046;2;1092.9
14322;1003;3;1100.4
14322;1031;3;1124.6
14322;1024;3;1145
14322;1029;3;1159.4
14322;1006;3;1161.6
14322;1039;3;1192.3
14322;1037;3;1195.7
14322;1025;3;1210.1
14322;1009;3;1227.7
14322;1004;3;1324.1
14322;1028;3;1353.3
14322;1022;3;1403.8
14322;1042;3;1449.2
14322;1013;3;1500
14322;1026;3;1518.8
14322;1040;3;1610.1
14322;1047;3;1715.3
14322;1032;3;1990
14322;1010;3;2030.8
14322;1038;3;2394.5
14322;1043;3;3761
14322;1046;3;4236.1
24116;1044;2;42.2
24116;1001;1;122.5
24116;1009;1;134.9
24116;1005;1;138.2
24116;1004;1;138.5
24116;1012;1;141
24116;1007;1;142.6
24116;1010;1;143.3
24116;1020;1;146.2
24116;1044;1;148.6
24116;1022;1;148.7
24116;1006;1;149.4
24116;1031;1;150.6
24116;1002;1;151
24116;1018;1;152.3
24116;1013;1;152.6
24116;1011;1;153.6
24116;1021;1;155.5
24116;1017;1;155.9
24116;1037;1;157.8
24116;1015;1;158.1
24116;1003;1;159.8
24116;1019;1;159.8
24116;1016;1;161.9
24116;1023;1;162.3
24116;1024;1;162.6
24116;1008;1;162.8
24116;1025;1;163.1
24116;1029;1;177.7
24116;1014;1;180.6
24116;1026;1;193.2
24116;1027;1;194.6
24116;1028;1;198.7
24116;1032;2;294.1
24116;1030;2;390.8
24116;1002;2;430.3
24116;1034;2;432.3
24116;1008;2;432.9
24116;1011;2;442.6
24116;1034;3;487
24116;1003;2;488.1
24116;1006;2;500.8
24116;1023;2;525.4
24116;1033;2;526.9
24116;1007;2;528.2
24116;1010;2;532.8
24116;1027;2;537.3
24116;1021;2;538.6
24116;1037;2;540.9
24116;1015;2;545.6
24116;1001;2;545.9
24116;1020;2;548
24116;1009;2;549.5
24116;1022;2;551.1
24116;1031;2;556.5
24116;1019;2;566
24116;1014;2;569.3
24116;1018;2;573.3
24116;1024;2;575.2
24116;1012;2;587.2
24116;1029;2;589.1
24116;1038;2;600.2
24116;1028;2;608.2
24116;1004;2;610.4
24116;1017;2;614.2
24116;1005;2;616
24116;1026;2;653.4
24116;1016;2;655.8
24116;1040;2;658.1
24116;1025;2;665.8
24116;1036;2;676.5
24116;1013;2;685.1
24116;1039;2;696.5
24116;1041;3;744.4
24116;1042;2;806.5
24116;1036;3;852.6
24116;1005;3;858.3
24116;1017;3;859.6
24116;1001;3;881.5
24116;1007;3;890.8
24116;1043;2;911
24116;1011;3;924.3
24116;1035;3;951.4
24116;1008;3;958.9
24116;1046;2;990.1
24116;1021;3;994.5
24116;1039;3;1011.3
24116;1016;3;1018.3
24116;1015;3;1029.5
24116;1027;3;1030.4
24116;1047;2;1042.9
24116;1033;3;1047.2
24116;1045;2;1050.5
24116;1012;3;1055.4
24116;1002;3;1068.3
24116;1014;3;1086.8
24116;1023;3;1093.1
24116;1018;3;1096
24116;1019;3;1100.3
24116;1004;3;1106.2
24116;1024;3;1151.4
24116;1031;3;1171.2
24116;1022;3;1188.8
24116;1037;3;1210.5
24116;1003;3;1213.3
24116;1025;3;1215.5
24116;1029;3;1229.6
24116;1006;3;1270.6
24116;1009;3;1301.5
24116;1028;3;1314.9
24116;1044;3;1331.2
24116;1013;3;1472.7
24116;1042;3;1505.5
24116;1040;3;1535.6
24116;1026;3;1750.2
24116;1032;3;1756.5
24116;1047;3;1789.3
24116;1038;3;2292.3
24116;1010;3;2667.5
24116;1035;2;3049.2
24116;1043;3;3511.6
24116;1046;3;3878.1
94956;1044;2;122.9
94956;1001;1;126.3
94956;1031;1;138.2
94956;1005;1;140.2
94956;1009;1;142.9
94956;1004;1;144.1
94956;1010;1;144.4
94956;1012;1;148.5
94956;1006;1;153.2
94956;1007;1;155.9
94956;1017;1;157.5
94956;1020;1;158.1
94956;1018;1;158.3
94956;1013;1;158.7
94956;1024;1;159.5
94956;1011;1;161.1
94956;1019;1;161.7
94956;1002;1;162
94956;1037;1;162.6
94956;1022;1;163.5
94956;1021;1;164.7
94956;1023;1;166
94956;1016;1;166.5
94956;1003;1;166.8
94956;1015;1;169.6
94956;1025;1;170.9
94956;1044;1;173.7
94956;1014;1;174.1
94956;1008;1;184.3
94956;1027;1;188.4
94956;1028;1;188.9
94956;1029;1;191.3
94956;1026;1;199.2
94956;1032;2;266.4
94956;1002;2;394.9
94956;1030;2;441.3
94956;1008;2;447.7
94956;1034;2;482
94956;1003;2;489.8
94956;1016;2;490.3
94956;1033;2;497.3
94956;1031;2;498.1
94956;1006;2;501.6
94956;1027;2;508.3
94956;1037;2;518
94956;1011;2;520.1
94956;1015;2;523.2
94956;1023;2;534.3
94956;1007;2;538.8
94956;1001;2;543.5
94956;1019;2;546.4
94956;1010;2;551
94956;1021;2;551.6
94956;1009;2;551.7
94956;1014;2;557.3
94956;1018;2;565.5
94956;1020;2;574
94956;1022;2;592.6
94956;1012;2;615.6
94956;1026;2;616.4
94956;1028;2;619.2
94956;1024;2;627.5
94956;1017;2;648.9
94956;1029;2;655.3
94956;1036;2;671.3
94956;1038;2;675.6
94956;1005;2;686.4
94956;1025;2;687.8
94956;1041;3;691.4
94956;1040;2;707.2
94956;1013;2;713.2
94956;1039;2;718.4
94956;1004;2;727.2
94956;1039;3;743.3
94956;1034;3;769.8
94956;1035;3;773.1
94956;1016;3;826.2
94956;1017;3;836.7
94956;1001;3;844.2
94956;1042;2;860.5
94956;1007;3;890.9
94956;1043;2;917.7
94956;1005;3;936.1
94956;1008;3;937.1
94956;1021;3;939.5
94956;1015;3;957.9
94956;1011;3;971.7
94956;1002;3;995.2
94956;1033;3;996.6
94956;1047;2;1003.9
94956;1027;3;1008.6
94956;1012;3;1017.1
94956;1045;2;1038.9
94956;1014;3;1051
94956;1036;3;1056.1
94956;1023;3;1059.3
94956;1018;3;1070.3
94956;1019;3;1071.8
94956;1003;3;1083.8
94956;1031;3;1130.1
94956;1006;3;1155.7
94956;1046;2;1172.2
94956;1004;3;1174.4
94956;1025;3;1189.3
94956;1009;3;1189.9
94956;1037;3;1200.8
94956;1024;3;1236.7
94956;1029;3;1289.3
94956;1032;3;1343.5
94956;1028;3;1355.6
94956;1022;3;1418.4
94956;1044;3;1439.9
94956;1042;3;1495.8
94956;1013;3;1534.4
94956;1040;3;1637.8
94956;1026;3;1714.6
94956;1047;3;1717.6
94956;1010;3;2191.3
94956;1043;3;3694.1
94956;1046;3;4423.9
13765;1044;2;97.5
13765;1004;1;139
13765;1009;1;140.8
13765;1001;1;140.8
13765;1020;1;143.5
13765;1007;1;144.1
13765;1010;1;144.1
13765;1005;1;144.3
13765;1018;1;147.6
13765;1022;1;148.4
13765;1017;1;148.7
13765;1013;1;151.5
13765;1011;1;152.2
13765;1021;1;153
13765;1031;1;153.4
13765;1006;1;154
13765;1019;1;154.1
13765;1037;1;155.7
13765;1002;1;158
13765;1044;1;158.9
13765;1025;1;158.9
13765;1024;1;159.5
13765;1016;1;160.8
13765;1015;1;161.4
13765;1012;1;163.2
13765;1023;1;165.1
13765;1003;1;170.3
13765;1014;1;170.9
13765;1008;1;172.8
13765;1028;1;181
13765;1029;1;185.6
13765;1026;1;190
13765;1027;1;202.3
13765;1032;2;305.5
13765;1033;2;367.2
13765;1002;2;390.2
13765;1030;2;409.3
13765;1008;2;416.9
13765;1007;2;429.1
13765;1034;2;439.3
13765;1011;2;449.3
13765;1037;2;449.6
13765;1006;2;463
13765;1014;2;467.6
13765;1023;2;480.6
13765;1010;2;482.2
13765;1015;2;487.6
13765;1003;2;490.2
13765;1016;2;491.5
13765;1022;2;496.7
13765;1021;2;498.9
13765;1019;2;506.9
13765;1027;2;514.3
13765;1020;2;516.8
13765;1018;2;518
13765;1031;2;522.4
13765;1017;2;537.2
13765;1009;2;548.8
13765;1028;2;550.7
13765;1001;2;553.5
13765;1024;2;560.8
13765;1012;2;564.8
13765;1029;2;573.9
13765;1036;2;581.5
13765;1005;2;606.7
13765;1040;2;608.4
13765;1026;2;612.4
13765;1041;3;619
13765;1038;2;624.1
13765;1004;2;639.6
13765;1013;2;645.9
13765;1025;2;651.7
13765;1039;2;683.1
13765;1034;3;753.5
13765;1036;3;767.6
13765;1039;3;811.7
13765;1043;2;817
13765;1007;3;824
13765;1042;2;830.6
13765;1005;3;831.2
13765;1014;3;834.3
13765;1033;3;848
13765;1021;3;859.7
13765;1017;3;877.9
13765;1045;2;884.1
13765;1002;3;884.9
13765;1047;2;885.9
13765;1008;3;913.6
13765;1001;3;936
13765;1011;3;938.5
13765;1015;3;952.3
13765;1019;3;959.7
13765;1018;3;962.9
13765;1016;3;977.1
13765;1037;3;988.6
13765;1012;3;990.6
13765;1027;3;999.8
13765;1023;3;1028.9
13765;1031;3;1054.2
13765;1006;3;1055.1
13765;1046;2;1083.1
13765;1035;3;1086.5
13765;1024;3;1090
13765;1004;3;1090.8
13765;1003;3;1103.8
13765;1022;3;1157.6
13765;1029;3;1160.3
13765;1025;3;1164.8
13765;1028;3;1242.9
13765;1009;3;1273
13765;1044;3;1323.3
13765;1042;3;1388.4
13765;1013;3;1404.1
13765;1047;3;1438.2
13765;1040;3;1448.9
13765;1035;2;1462.9
13765;1032;3;1568.8
13765;1026;3;1716.5
13765;1010;3;1783.7
13765;1043;3;3136.8
13765;1046;3;3713.7
49772;1004;1;121.4
49772;1002;1;126.9
49772;1005;1;129.3
49772;1009;1;131.6
49772;1001;1;135.7
49772;1018;1;146.3
49772;1003;1;146.4
49772;1006;1;147
49772;1007;1;148.4
49772;1013;1;149.5
49772;1020;1;149.9
49772;1010;1;151.2
49772;1044;1;151.2
49772;1019;1;151.2
49772;1011;1;151.4
49772;1024;1;152.9
49772;1022;1;154.9
49772;1023;1;155.7
49772;1017;1;155.8
49772;1016;1;156.5
49772;1015;1;157.4
49772;1021;1;159.6
49772;1012;1;159.7
49772;1014;1;160.3
49772;1025;1;162.9
49772;1008;1;163.3
49772;1026;1;168.3
49772;1027;1;171
49772;1031;1;172.1
49772;1028;1;177.7
49772;1037;1;179.7
49772;1029;1;180.8
49772;1044;2;239.4
49772;1032;2;278.6
49772;1008;2;348
49772;1030;2;355.7
49772;1016;2;376.4
49772;1002;2;395.4
49772;1034;2;402.6
49772;1003;2;407.1
49772;1006;2;421.9
49772;1027;2;422.7
49772;1015;2;428.8
49772;1001;2;430.7
49772;1010;2;436.7
49772;1021;2;450.5
49772;1011;2;457.4
49772;1033;2;464.8
49772;1031;2;468
49772;1009;2;469.8
49772;1023;2;475.7
49772;1018;2;478.6
49772;1019;2;479.3
49772;1037;2;493.2
49772;1026;2;499.4
49772;1007;2;500.6
49772;1014;2;502.8
49772;1029;2;505.9
49772;1020;2;507.8
49772;1028;2;513.9
49772;1038;2;516.6
49772;1012;2;524.4
49772;1022;2;541.7
49772;1024;2;543.3
49772;1039;2;552.9
49772;1017;2;566.7
49772;1005;2;578.3
49772;1025;2;590.7
49772;1040;2;598.5
49772;1013;2;609.8
49772;1004;2;625.5
49772;1036;2;626.5
49772;1041;3;659.5
49772;1035;3;681.5
49772;1042;2;713.5
49772;1017;3;723
49772;1008;3;738
49772;1016;3;746.8
49772;1027;3;748.6
49772;1039;3;770
49772;1011;3;771
49772;1001;3;785
49772;1034;3;804.8
49772;1043;2;821.2
49772;1021;3;834.7
49772;1015;3;835.2
49772;1007;3;838.6
49772;1005;3;863.3
49772;1012;3;873
49772;1036;3;882.5
49772;1047;2;901.8
49772;1004;3;909.3
49772;1014;3;948.3
49772;1023;3;949.4
49772;1019;3;971.3
49772;1044;3;974.2
49772;1018;3;974.4
49772;1033;3;986.7
49772;1031;3;996
49772;1045;2;997.5
49772;1003;3;1006.7
49772;1002;3;1015.9
49772;1025;3;1067.4
49772;1024;3;1098.2
49772;1006;3;1108.1
49772;1029;3;1125.9
49772;1032;3;1126
49772;1009;3;1130.2
49772;1037;3;1138.7
49772;1046;2;1221.4
49772;1042;3;1232.4
49772;1028;3;1233.4
49772;1022;3;1314.1
49772;1013;3;1396.9
49772;1026;3;1445.7
49772;1040;3;1495.4
49772;1047;3;1562.8
49772;1035;2;1705.5
49772;1010;3;2095
49772;1038;3;3140
49772;1043;3;3458.5
49772;1046;3;4474.9
30436;1031;1;96.4
30436;1001;1;122.4
30436;1005;1;128.7
30436;1010;1;128.9
30436;1002;1;129.8
30436;1020;1;134.1
30436;1017;1;134.6
30436;1018;1;135.7
30436;1004;1;136.9
30436;1019;1;137
30436;1006;1;137.1
30436;1009;1;138
30436;1007;1;138.6
30436;1013;1;141.6
30436;1022;1;143
30436;1012;1;145.9
30436;1014;1;148.7
30436;1025;1;149.3
30436;1044;1;150.8
30436;1024;1;151.5
30436;1021;1;154
30436;1003;1;154.3
30436;1015;1;154.4
30436;1029;1;155.1
30436;1016;1;155.8
30436;1008;1;156.5
30436;1011;1;157.2
30436;1037;1;158.2
30436;1023;1;159.6
30436;1028;1;161.6
30436;1026;1;172.6
30436;1044;2;174.3
30436;1027;1;188.7
30436;1032;2;296.1
30436;1002;2;397.1
30436;1008;2;397.7
30436;1011;2;411.2
30436;1033;2;416.1
30436;1021;2;417.7
30436;1016;2;418.8
30436;1022;2;423.1
30436;1015;2;423.4
30436;1034;2;425
30436;1007;2;426.8
30436;1030;2;427.9
30436;1006;2;438.3
30436;1014;2;439.4
30436;1003;2;447.5
30436;1010;2;449.6
30436;1023;2;450
30436;1037;2;452.5
30436;1028;2;453.5
30436;1018;2;455.2
30436;1019;2;456.7
30436;1024;2;465.2
30436;1009;2;472.4
30436;1027;2;472.7
30436;1017;2;473.7
30436;1020;2;484.9
30436;1031;2;486.9
30436;1012;2;488.2
30436;1001;2;488.4
30436;1029;2;490
30436;1005;2;519
30436;1036;2;537.8
30436;1034;3;541.4
30436;1038;2;542
30436;1026;2;546.3
30436;1041;3;551.9
30436;1040;2;554.2
30436;1004;2;557.6
30436;1013;2;569.2
30436;1025;2;580.4
30436;1039;2;612.6
30436;1043;2;720.5
30436;1042;2;755
30436;1005;3;775.9
30436;1017;3;808.2
30436;1047;2;818.9
30436;1046;2;827.9
30436;1045;2;836.4
30436;1033;3;840.1
30436;1007;3;844.3
30436;1021;3;858.2
30436;1008;3;859.5
30436;1016;3;861.1
30436;1011;3;874.5
30436;1001;3;882.5
30436;1002;3;892.8
30436;1015;3;892.9
30436;1018;3;907.6
30436;1014;3;911.5
30436;1019;3;920.2
30436;1012;3;921.8
30436;1004;3;927.7
30436;1036;3;929.6
30436;1027;3;942.9
30436;1023;3;1008.6
30436;1024;3;1031.5
30436;1031;3;1041.9
30436;1022;3;1046
30436;1006;3;1049.9
30436;1003;3;1064.7
30436;1037;3;1116
30436;1025;3;1125.5
30436;1029;3;1132.2
30436;1035;3;1133.9
30436;1028;3;1165.4
30436;1009;3;1179.4
30436;1044;3;1219.5
30436;1013;3;1325.4
30436;1032;3;1326.3
30436;1047;3;1341.3
30436;1040;3;1385.1
30436;1042;3;1413.3
30436;1026;3;1576.2
30436;1038;3;1738.8
30436;1010;3;1766.2
30436;1043;3;2967.8
30436;1046;3;3284.2
76497;1031;1;101.2
76497;1001;1;108.2
76497;1002;1;117.7
76497;1004;1;119.4
76497;1005;1;119.5
76497;1007;1;122.1
76497;1010;1;127.4
76497;1009;1;127.7
76497;1020;1;130.1
76497;1006;1;132
76497;1022;1;133.3
76497;1013;1;134.3
76497;1011;1;135.3
